session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at
135a7a85-df07-45cb-9ab4-c3b6aec952ec,010a080e-8b8c-4eaf-bb25-c80e0e072f15,VideoClip,iPhone,PitchersBack,iPhoneVideos,Plays/010a080e-8b8c-4eaf-bb25-c80e0e072f15/iPhone/085c12b5-8585-4572-b923-ae8e98953934.mov,P53xoRTQwfKMNHApYnmUdA==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1769231640/trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/010a080e-8b8.mov,trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/010a080e-8b8,2026-01-24 05:14:00
135a7a85-df07-45cb-9ab4-c3b6aec952ec,054e6c91-63c8-4b19-ba40-f9aa7dfd42a7,VideoClip,iPhone,PitchersBack,iPhoneVideos,Plays/054e6c91-63c8-4b19-ba40-f9aa7dfd42a7/iPhone/6f16f2dd-3439-4a8b-8dc0-18c0a7c191b3.mov,GbD/Hr7X956X7Y5e18ZShg==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1769231641/trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/054e6c91-63c.mov,trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/054e6c91-63c,2026-01-24 05:14:01
135a7a85-df07-45cb-9ab4-c3b6aec952ec,0ea9a3ab-67cd-413e-a648-e1ba2d0f083f,VideoClip,iPhone,PitchersBack,iPhoneVideos,Plays/0ea9a3ab-67cd-413e-a648-e1ba2d0f083f/iPhone/adb10a49-1da2-43c7-8a91-2163a800d221.mov,ayyI8hyizkU1rCQoL0St1g==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1769231642/trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/0ea9a3ab-67c.mov,trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/0ea9a3ab-67c,2026-01-24 05:14:03
135a7a85-df07-45cb-9ab4-c3b6aec952ec,105d5084-8e39-48ae-9356-236437505444,VideoClip3,iPhone,NA,iPhoneVideos,Plays/105d5084-8e39-48ae-9356-236437505444/iPhone/3c53b32d-c10f-4700-afe5-ca58b38087d2.mov,XKIcWrU6Q0AjvUfXoIXg9g==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1769231643/trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip3/105d5084-8e3.mov,trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip3/105d5084-8e3,2026-01-24 05:14:04
135a7a85-df07-45cb-9ab4-c3b6aec952ec,108721eb-f07a-400b-8e45-833b2a79d292,VideoClip,iPhone,PitchersBack,iPhoneVideos,Plays/108721eb-f07a-400b-8e45-833b2a79d292/iPhone/d104c232-a764-4923-afb6-e637ecabdb24.mov,erwHfnr98XUp9ESCGUL5CA==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1769231644/trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/108721eb-f07.mov,trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/108721eb-f07,2026-01-24 05:14:05
135a7a85-df07-45cb-9ab4-c3b6aec952ec,11fa0f36-03c6-475f-8272-f17bc0afd66d,VideoClip,iPhone,PitchersBack,iPhoneVideos,Plays/11fa0f36-03c6-475f-8272-f17bc0afd66d/iPhone/72ff1b4c-99c3-41c4-b1f0-a8313d12c9b9.mov,p1sOxgaqkeYmetMSk6NALA==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1769231645/trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/11fa0f36-03c.mov,trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/11fa0f36-03c,2026-01-24 05:14:06
135a7a85-df07-45cb-9ab4-c3b6aec952ec,15a54713-e60a-4674-ad36-fac515b9ee8c,VideoClip,iPhone,PitchersBack,iPhoneVideos,Plays/15a54713-e60a-4674-ad36-fac515b9ee8c/iPhone/133e6e08-1d77-4295-8308-5271314271fb.mov,ifVhOQTUAGnQg96sy6jJ2A==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1769231646/trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/15a54713-e60.mov,trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/15a54713-e60,2026-01-24 05:14:07
135a7a85-df07-45cb-9ab4-c3b6aec952ec,1603bed3-4f1c-4d98-9215-11dcd51a608a,VideoClip,iPhone,PitchersBack,iPhoneVideos,Plays/1603bed3-4f1c-4d98-9215-11dcd51a608a/iPhone/1b6b5858-e17f-46a3-bbea-089808c6bf12.mov,0JTOOe3cJMW+Z2roHCz/ow==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1769231647/trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/1603bed3-4f1.mov,trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/1603bed3-4f1,2026-01-24 05:14:08
135a7a85-df07-45cb-9ab4-c3b6aec952ec,182870a5-f730-4493-a9d2-1c7492342c53,VideoClip,iPhone,NA,iPhoneVideos,Plays/182870a5-f730-4493-a9d2-1c7492342c53/iPhone/52d3ca33-b741-4286-95f7-20be84af0edd.mov,UfKbAzsy4+hviLuSjggoKA==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1769231648/trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/182870a5-f73.mov,trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip/182870a5-f73,2026-01-24 05:14:09
135a7a85-df07-45cb-9ab4-c3b6aec952ec,1904715e-7b0b-4adb-9dc2-983eeb9e74de,VideoClip2,iPhone,NA,iPhoneVideos,Plays/1904715e-7b0b-4adb-9dc2-983eeb9e74de/iPhone/35317f1c-c162-4c1b-a9c7-3be5c7b49929.mov,SQL/BKr9i9+S+5yCNAoNpg==,https://res.cloudinary.com/pitchingcoachu/video/upload/v1769231649/trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip2/1904715e-7b0.mov,trackman/135a7a85-df07-45cb-9ab4-c3b6aec952ec/VideoClip2/1904715e-7b0,2026-01-24 05:14:10
